publishedAt,authorDisplayName,textDisplay,likeCount,text_clean,dominant_topic,topic_probability
2025-08-31T09:59:08Z,@SupendiPendi-c2m,"Di pikiran saya sebagai orang bodo begini ! Semua masalah yang bisa menyelesaikan cuma presiden / Raja. Raja bekuasa ,saya sering dengar di media kata kata  sebagai brikut.  Pak presiden tolong jangan terpengaruh Ama geng solo, pak presiden tolong bersihkan pejabat yang korup. Pak presiden tolong singkirkan orang orang titipan Mulyono,dan masih banyak tututan yang sering di sampakai, TPI bapak presiden kayanya cuma mendengarkan. Jdi ginilah akibatnya.mf sebelumnya",0,pikiran orang bodo menyelesaikan presiden raja raja bekuasa dengar media brikut presiden tolong terpengaruh ama geng solo presiden tolong bersihkan pejabat korup presiden tolong singkirkan orang orang titipan mulyono tututan sampakai tpi presiden kayanya mendengarkan ginilah akibatnya,2,0.34194064
2025-08-31T09:59:05Z,@edyhndrstwn319,Guys kita ini anak penerus bangsa jangan mau di provokasi tolong demi bangsa ini kita saling mengingatkan satu sama lain demi kebaikan negeri ini,0,guys anak penerus bangsa provokasi tolong bangsa kebaikan negeri,5,0.38870218
2025-08-31T09:59:04Z,@RegiSaputraJalu,pelakunya aktor asing…pasti itu tom cruise,0,pelakunya aktor asing tom cruise,4,0.30970612
2025-08-31T09:59:03Z,@edooramaa19,"Kando Ferry, mau tanya. <br>Kenapaa 2 konten terakhir Lo di akun yt ini gaada lagi watermark dan afiliasi close the door???<br>Sorry tanya diluar konteks",0,kando ferry kenapaa konten akun gaada watermark afiliasi close the door sorry diluar konteks,3,0.36176977
2025-08-31T09:58:57Z,@iwsttr,"Kan benar apa yang saya lihat dari aksi aksi belakangan ini, mengarahkan situasi agar chaos dan melegitimasi &quot;Darurat Militer&quot;. Teman2 diluar sana yang lagi berjuang untuk demokrasi, jaga diri jaga teman. Jangan merusak fasilitas umum. Jangan mau di provokasi oknum2 yang justru mengaburkan agenda temen2 untuk rakyat.",3,lihat aksi aksi mengarahkan situasi chaos melegitimasi quot darurat militer quot teman diluar berjuang demokrasi jaga jaga teman merusak fasilitas provokasi oknum mengaburkan agenda temen rakyat,5,0.24278085
2025-08-31T09:58:53Z,@jinggamovie4070,"GILA MULYONO,NGEBET FUFUFAFA NAIK JADI PRESIDEN",0,gila mulyono ngebet fufufafa presiden,2,0.34103546
2025-08-31T09:58:52Z,@rulymulya,"Bung lu tuh kek gear kecil didalem mesin yang bisa buat mesin gerak, sehat selalu bung.<br><br>Semoga cita cita kita untuk Indonesia lebih baik tercapai❤",1,tuh kek gear didalem mesin mesin gerak sehat semoga cita cita indonesia tercapai,5,0.44219548
2025-08-31T09:58:52Z,@yuhanyusufella5587,L vs light yagami,0,light yagami,4,0.22445367
2025-08-31T09:58:52Z,@rahmanaman5396,Apa yg terjadi kalo darurat militer?,0,darurat militer,2,0.36329535
2025-08-31T09:58:51Z,@Alqoyimofficial,"Yups dibalik demo ada konflik Interest, hati-hati demo ditunggangi gajah !",212,yups dibalik demo konflik interest hati hati demo ditunggangi gajah,2,0.2934995
2025-08-31T10:22:25Z,@wiyonowiyono6350,yg.bilang ditunggangi gajah ndasmu bangsat,0,bilang ditunggangi gajah ndasmu bangsat,2,0.3408822
2025-08-31T10:23:09Z,@khairul0901,01 sih barisan sakit hati lihat refli uda ngasih maklumat adili jokowi,9,barisan sakit hati lihat refli uda ngasih maklumat adili jokowi,5,0.35292003
2025-08-31T10:23:38Z,@MesinScience,"Lawak lu pikir Buzzer itu anjing setia Buzzer itu anjing liar mereka bisa memiliki banyak tuan pada waktu bersamaan bahkan bisa menghianati tuan lamanya karna bayaran lebih besar bahkan Buzzer pemilu dulu ada yang bekerja jadi Buzzer 3 Paslon, Ferry ini merasa Pinter main dektetif dektetif an",0,lawak pikir buzzer anjing setia buzzer anjing liar memiliki tuan bersamaan menghianati tuan bayaran buzzer pemilu buzzer paslon ferry pinter main dektetif dektetif,5,0.3705711
2025-08-31T10:25:20Z,@nettyherawaty7446,HARUS NJA DPR MPR DARI ANGKATAN BUKAN DARI ARTIS YG JOGET2,1,nja dpr mpr angkatan artis joget,4,0.3592321
2025-08-31T09:58:47Z,@nonishant1524,"Makasih bang ferry...semoga anda sekeluarga selalu dalam lindungan Alloh, selalu diberi kesehatan dan keberkahan rezeki bang....bang ferry secerah harapan untuk kita semua di tengah carut marut negara ini 😭😭",0,makasih ferry semoga sekeluarga lindungan alloh kesehatan keberkahan rezeki ferry secerah harapan carut marut negara,5,0.5000597
2025-08-31T09:58:41Z,@Yozaruuu,Sehat selalu bang ferry 🔥🔥🔥,0,sehat ferry,5,0.36369696
2025-08-31T09:58:37Z,@sahrulsholahhudin,"Entah Indonesia ini akan dibawa kemana, yg jelas kita menjadi saksi sejarah atas aksi demonstran, oknum yg adu domba, kerusuhan dan drama² lainya, semoga aspirasi masyarakat dapat tersampaikan.",0,indonesia dibawa kemana saksi sejarah aksi demonstran oknum adu domba kerusuhan drama lainya semoga aspirasi masyarakat,2,0.33634305
2025-08-31T09:58:35Z,@alamtech-net,terimakasih pencerahannya om Ferry,0,terimakasih pencerahannya ferry,4,0.33538488
2025-08-31T09:58:34Z,@awabartu6640,Thanks bg Ferry udah mencerahkan kami semua. Jujur bingung dengan apa yang terjadi di Indonesia semua terjadi begitu cepat dan sistematis. Ayo kita wait and see dengan situasi terakhir. Jgn mudah terprovokasi dengan berita2 khususnya di medsos.,0,thanks ferry mencerahkan jujur bingung indonesia cepat sistematis ayo wait see situasi mudah terprovokasi berita medsos,4,0.2509429
2025-08-31T09:58:34Z,@PengemarBerat-pd1cs,kemarin liat postingan akun jokowi di FB ikut posting  korban kerusuhan . dan yg bikin aneh 5 menit pertama ribuan akun fake di pake untuk membuat citra baik semuanya komentar bot.  setelah bbrapa jam postingan di hapus. sekarang aku tau alasannya ini. hhh thnks ferr,1,kemarin lihat postingan akun jokowi posting korban kerusuhan bikin aneh menit ribuan akun fake pake citra komentar bot bbrapa jam postingan hapus tau alasannya hhh thnks ferr,4,0.28723332
2025-08-31T09:58:32Z,@PijatPakJamal,Joss Terima kasih,0,joss terima kasih,5,0.36368936
2025-08-31T09:58:31Z,@diknaapriyanti7071,"<a href=""https://www.youtube.com/watch?v=3FwSeBfl61g&amp;t=235"">3:55</a> ingat teman2 senjata kita adalah OTAK. YANG MEREKA GAAA PUNYAAA",0,teman senjata otak gaaa punyaaa,1,0.31562054
2025-08-31T09:58:30Z,@anathema4510,"Menuju Indonesia yang lebih baik. Terimakasih pak Ferry atas arahannya, God bless you 🙏🏻",74,indonesia terimakasih ferry arahannya god bless you,3,0.28155047
2025-08-31T09:58:30Z,@SPORTSLOVERSFIVE,"Hendr*pryono bangsad, dikit2 asing",1,hendr pryono bangsad dikit asing,1,0.25311276
2025-08-31T09:58:25Z,@ronaldalex3612,Orang pemerintahan bilang kalo kerusuhan itu pesanan atau proyek yg bisa dipesan dari biaya 1 Triliun sd 5 Triliun <br>Jelas demo yg asalnya hanya koreksi kebijakan dan organik..sekarang permainannya ketahuan sistemik dan mengarah ke kerusuhan,0,orang pemerintahan bilang kerusuhan pesanan proyek dipesan biaya triliun triliun demo asalnya koreksi kebijakan organik permainannya ketahuan sistemik mengarah kerusuhan,2,0.38528305
2025-08-31T09:58:24Z,@Prampampam-pf4ci,"Mungkin kalo di tiktok seperti akun Yohanes ya kak, akun nya ada banyak bgt, dan isi komen nya antara pro dan kontra terhadap kebijakan",0,tiktok akun yohanes kak akun isi komen pro kontra kebijakan,3,0.27448556
2025-08-31T09:58:17Z,@Native_Legion,"Stay safe, and keep calm, jgn mudah terprovokasi, gunakan akal dan pikiran. Agar terhindar dari provokasi buzzer dsb. Stay safe and keep calm",0,stay safe keep calm mudah terprovokasi akal pikiran terhindar provokasi buzzer dsb stay safe keep calm,4,0.3195925
2025-08-31T09:58:16Z,@bayu_habibi_huwa,Bang lu sosok pengganti Tan malaka masa sekarang🥹,0,sosok pengganti tan malaka,5,0.3848593
2025-08-31T09:58:14Z,@verrykurniawanwinata1937,Kekecewaan rakyat BKN hanya soal DPR aja bang,0,kekecewaan rakyat bkn dpr,2,0.30712995
2025-08-31T09:58:11Z,@geleketex,Ormas2 tai yg suka bkin onar pda kemana anjir<br>Giliran gni ga ada yg nongol. <br><br>Bener2 deh mereka peliharaan pemerintah,0,ormas tai suka bkin onar pda kemana anjir giliran gni nongol bener peliharaan pemerintah,2,0.24981493
2025-08-31T09:58:10Z,@tedyminataqwa3154,"Iya benar bnyk oknum2 yg memanfaatkn situasi, sya melihat sendiri lngsung, pas aksi trun k jalan.<br>Trus rmh teman sya, d slipi mobil nya ancur ada yg jarah juga pdhal wrga biasa.",0,iya bnyk oknum memanfaatkn situasi sya lngsung pas aksi trun jalan trus rumah teman sya slipi mobil ancur jarah pdhal wrga,1,0.29917687
2025-08-31T09:58:07Z,@nurulsolicha9719,LHOOOO BELUM KELUAR BANG ITU JURNALIS TV ONE??<br>BANGKEEEEEEE BANGSAT,0,lhoooo jurnalis one bangkeeeeeee bangsat,3,0.35208073
2025-08-31T09:57:59Z,@doniwijaya4220,Untuk analisis nya apa bang? Sehingga bisa menyimpulkan demikian. Banyak probalitas yang bisa kita simpulkan dalam peristiwa kerusuhan ini.,0,analisis menyimpulkan probalitas simpulkan peristiwa kerusuhan,2,0.46047148
2025-08-31T09:57:58Z,@davidcool80,"Tolong gais, dijaga The Profesor Money Heist nya versi Indonesia!",0,tolong gais dijaga the profesor money heist versi indonesia,5,0.33016384
2025-08-31T09:57:57Z,@AnakagungGederaka-f1q,Kebanyakan ga ada rasa malu nya bang mana mungkin mreka mundur😂😂,0,kebanyakan malu mreka mundur,4,0.23243394
2025-08-31T09:57:55Z,@KingArthur-u6d,Sudah ku duga pasti ada udang dalam api,0,duga udang api,2,0.41640884
2025-08-31T09:57:54Z,@ivanchandrayms,"Harus lebih banyak orang kaya Ferry,,",0,orang kaya ferry,5,0.41695657
2025-08-31T09:57:54Z,@kimpdaily,akar kejahatan adalah serakah,0,akar kejahatan serakah,2,0.33270767
2025-08-31T09:57:48Z,@luthfizaennuri5409,"Teruntuk Bang Ferry<br><br>Izinkan aku bicara tanpa tedeng aling-aling.<br><br>Anda benar untuk mengingatkan, waspada terhadap agenda, terhadap bahaya darurat militer, terhadap kepentingan yang menunggangi. Tapi jangan lupa: ada momen dalam sejarah ketika murka rakyat tak bisa lagi direm dengan teori politik, apalagi ancaman senjata. Anda sebut Revolusi Perancis kemarin, dan memang itulah cermin yang menakutkan: rakyat yang muak, dikhianati berkali-kali, akhirnya menyerbu istana. Bukan lagi karena ideologi besar, tapi karena perut lapar, karena tanah dirampas, karena harga roti tak terjangkau, sementara para bangsawan berpesta.<br><br>Situasi hari ini tak jauh berbeda. Agamawan naik mimbar, menasihati dengan dalil, tapi umat sudah kenyang kata-kata, tak mempan. Polisi turun dengan ancaman, militer disiapkan dengan intimidasi, tapi rakyat yang sudah nekat tak lagi peduli. Di titik itu, mereka jadi seperti kamikaze: bukan soal menang atau kalah, bukan soal selamat atau mati, tapi soal membalas dendam kepada “raja-raja kecil” yang selama ini kebal hukum, duduk di singgasana, tertawa di atas penderitaan rakyat.<br><br>Trigger-nya jelas: kasus aparat yang menyulut emosi. Tapi itu hanya percikan, bensinnya sudah lama ditumpuk: pajak naik tak karuan, tanah rakyat diserobot kartel yang dibekingi polisi, badai PHK yang melanda sementara pejabat masih menggelar pesta dan menambah tunjangan. Rakyat selama ini diam, mencoba taat, mencoba sabar. Tapi ketika semua jalannya diputus, ketika hidupnya digencet dari segala arah, pilihan terakhir hanya satu: melawan.<br><br>Maka demo besar ini bukan sekadar aksi sosial. Ia adalah shock therapy, tamparan kolektif dari rakyat untuk mengguncang singgasana yang merasa tak tersentuh. Ya, mungkin ada resiko besar: dituduh makar, ditangkap, bahkan ditembak. Tapi bagi yang sudah kehilangan segalanya, ancaman itu tak ada artinya.<br><br>Dan jika kondisi terus dibiarkan seperti ini, jangan kaget bila yang turun nanti bukan sekadar mahasiswa, buruh, atau rakyat miskin kota. Bisa jadi massa yang jauh lebih besar, dengan amarah yang lebih dalam, karena mereka sadar: negeri ini sedang tamat di tangan pengkhianatnya sendiri.<br><br>Bang Ferry, inilah realitas getirnya. Anda bisa menimbang strategi, memberi nasihat soal risiko, tapi percayalah, ketika rakyat sudah benar-benar muak, mereka tak lagi menghitung resiko. Mereka hanya ingin menggebrak, agar suara mereka terdengar meski dengan harga nyawa.",0,teruntuk ferry izinkan bicara tedeng aling aling waspada agenda bahaya darurat militer kepentingan menunggangi lupa momen sejarah murka rakyat direm teori politik ancaman senjata revolusi perancis kemarin cermin menakutkan rakyat muak dikhianati berkali kali menyerbu istana ideologi perut lapar tanah dirampas harga roti terjangkau bangsawan berpesta situasi berbeda agamawan mimbar menasihati dalil umat kenyang mempan polisi turun ancaman militer disiapkan intimidasi rakyat nekat peduli titik kamikaze menang kalah selamat mati membalas dendam raja raja kebal hukum duduk singgasana tertawa penderitaan rakyat trigger aparat menyulut emosi percikan bensinnya ditumpuk pajak karuan tanah rakyat diserobot kartel dibekingi polisi badai phk melanda pejabat menggelar pesta menambah tunjangan rakyat diam mencoba taat mencoba sabar jalannya diputus hidupnya digencet arah pilihan melawan demo aksi sosial shock therapy tamparan kolektif rakyat mengguncang singgasana tersentuh resiko dituduh makar ditangkap ditembak kehilangan ancaman kondisi dibiarkan kaget turun mahasiswa buruh rakyat miskin kota massa amarah sadar negeri tamat tangan pengkhianatnya ferry realitas getirnya menimbang strategi nasihat risiko percayalah rakyat muak menghitung resiko menggebrak suara terdengar harga nyawa,2,0.3685081
2025-08-31T09:57:47Z,@OpixJiva,Mensahkan uu perampasan aset nya mana bang...ga liat ada pembahasan di video ini ...lupa kali yak,0,mensahkan perampasan aset lihat pembahasan video lupa kali yak,4,0.43110994
2025-08-31T09:57:43Z,@ucupsukamenolong,Bangg makasiii uda mau berjuang sejauh ini. Sehat terus ya banggg. Gua masi pengen nonton livestreaming lu lagiiii. Semangat bangg,0,bangg makasiii uda berjuang sehat banggg masi pengen nonton livestreaming lagiiii semangat bangg,5,0.4217396
2025-08-31T09:57:43Z,@Taman-Cerita-Nusantara,Wakilkan kami bg ferry,0,wakilkan ferry,5,0.35788646
2025-08-31T09:57:41Z,@Nangimhanan-g3x,Ganti kapolri.kapolda...aman.,0,ganti kapolri kapolda aman,5,0.249556
2025-08-31T09:57:40Z,@romanfaiz4655,"Polri wajib mereformasi institusinya bang, dimulai dari bawah, pengurusan berkas2 yg berkaitan dgn polisi jgn ada lagi pungli dan biasakan berkas elektronik. Saya karyawan RSUD didaerah jateng, sering sekali keluarga mengeluh kalo pasien lakalantas dimintai uang yg nominalnya tidak pasti, dan dimasukan ke amplop. Itu baru satu contoh saja, mungkin yg dirasakan anggota polisi saat ini adalah buah dari doa orang yg ditindas selama ini. Tapi ya bagaimana, ini juga menakutkan kalo begini terus menerus. Semoga cepat damai. Amin",7,polri wajib mereformasi institusinya pengurusan berkas berkaitan polisi pungli biasakan berkas elektronik karyawan rsud didaerah jateng keluarga mengeluh pasien lakalantas uang nominalnya dimasukan amplop contoh dirasakan anggota polisi buah doa orang ditindas menakutkan menerus semoga cepat damai aamiin,4,0.3911412
2025-08-31T10:07:22Z,@danisurya43,"Sebagai mantan warga Jawa Tengah,.. pengalaman buruk pernah saya rasakan..",0,mantan warga jawa pengalaman buruk rasakan,2,0.2656941
2025-08-31T10:07:31Z,@Myn1988,Bisa dsampaikan nnt k DPR Krn Polri ada dlm pantauan komisi 3 jg,0,dsampaikan nnt dpr polri pantauan komisi,4,0.3661452
2025-08-31T09:57:38Z,@bernardusrealinoharjanto6269,"Pajak jgn dibayar apbn, ga rela gw!!!!!",0,pajak dibayar apbn rela,4,0.3095907
2025-08-31T09:57:37Z,@achmadriziq8456,"Termul cuy termul, cek pakai CTI",0,termul cuy termul cek pakai cti,4,0.3095644
2025-08-31T09:57:36Z,@juragan6952,Intelejen TNI vs intelejen polri lagi adu mekanik,0,intelejen tni intelejen polri adu mekanik,2,0.35623893
2025-08-31T09:57:36Z,@baleekodeq,"Saga terakhir, Perang Melawan Tenryubito dimulai",0,saga perang melawan tenryubito,2,0.3632215
2025-08-31T09:57:35Z,@UstadinWidya,Semoga kamu dan keluarga selalu sehat dan dalam keadaan aman. Tuhan melindungi mu bung ferry. Terimakasih,0,semoga keluarga sehat aman tuhan melindungi ferry terimakasih,5,0.47099805
2025-08-31T09:57:34Z,@gilangdjati-c9p,sehat-sehat bung ferry!,0,sehat sehat ferry,5,0.4169621
2025-08-31T09:57:31Z,@SPORTSLOVERSFIVE,Serakah Nomic,1,serakah nomic,2,0.29905486
2025-08-31T09:57:29Z,@patinakal5303,Wowowowowowowowo cendanacendanacendana,0,wowowowowowowowo cendanacendanacendana,4,0.22445367
2025-08-31T09:57:27Z,@universalgleam8658,Dua kata lucu wowok “DITUNGGANGI ASING” 🤣🤣🤣🤣🤣,0,lucu wowok ditunggangi asing,4,0.25175056
2025-08-31T09:57:25Z,@agatha_agate,"puluhan ribu dikali 150jt, berapa banyak duit kita abis buat bayar buzzer",0,puluhan ribu dikali duit abis bayar buzzer,1,0.38595888
2025-08-31T09:57:20Z,@solikinswijaya9389,🤡  Rakyat GK PEDULI,0,rakyat peduli,5,0.27227476
2025-08-31T09:57:14Z,@geryprasetya1473,"Jika masih bingung siapa yang paling di untungkan, bisa tanya Chat Gpt",0,bingung untungkan chat gpt,4,0.38659415
2025-08-31T09:57:14Z,@aimofdrama,&quot;Halo dek&quot; Abang lagi dinas nih (kirim foto di mobil dinas pake kacamata item)... Klo udh dapet nomernya di share di group angkatan biar temen temennya bsa nyobain juga 😂😂,0,quot halo dek quot abang dinas kirim foto mobil dinas pake kacamata item dapet nomernya share group angkatan biar temen temennya nyobain,5,0.30747667
2025-08-31T09:57:06Z,@jakabara1019,Biokot 2029 jgn pilih anggota DPR dari artis cari anggota DPR yang ngerti di bidangnya,0,biokot pilih anggota dpr artis cari anggota dpr ngerti bidangnya,4,0.47254854
2025-08-31T09:57:03Z,@SPORTSLOVERSFIVE,"Lah yg d tindak tegas oleh parpol nya hnya PAN qma Nasdem doang? La itu emak2 dr PDIP yg koget2 gmna, dedy sitorus juga ngatain rakyat jelata soal perbandingan gaji? Giman tuh?",1,tindak partai hnya pan qma nasdem doang emak pdip koget gmna dedy sitorus ngatain rakyat jelata perbandingan gaji giman tuh,4,0.28140736
2025-08-31T09:57:04Z,@marbunmarbun-nw2pc,"Gw sangat setuju dan sependapat banget.....<br>Simple aja, turun kan gaji DPR sama kan gaji DPR dgn UMR, mgkin boleh lebih sedikit dr umr yah sedikit aja, pangkas tunjangan2 gak perlu, pecat dpr sahroni, eko, uya,  adis dan dpr lain nya yg arogan yg bahasanya menyakiti rakyat!!! Selesai pekara",0,setuju sependapat simple turun gaji dpr gaji dpr umr mgkin umr yah pangkas tunjangan pecat dpr sahroni eko uya adis dpr arogan bahasanya menyakiti rakyat selesai pekara,4,0.42080355
2025-08-31T09:57:01Z,@Juno6868,"pendapat pribadi, pengen demo selesai, tapi sejujurnya kita kembali yang rugi karena masih jurus lama aja yang dikeluarkan <br>1. beberapa sosok DPR di nonaktifkan, tinggal dipindahin ke posisi lain beres<br>2. beberapa tunjangan dicabut, hanya sedikit dari kemewahan absurd mereka, buat yang liat jadwal para DPR &amp; menteri keluar negeri, ada makan di resto michelin star mewah mahal (ntah benar atau tidak, tapi ya percaya itu benar sih), itulah sedikit contoh dari banyak lagi kemewahan-kemewahan absurd yang tetap akan didapat oleh para wakil kita kedepannya jika demo selesai.<br>3. presiden akan mendengarkan aspirasi kita, kita percaya? ibarat dibohongi sejuta kali, kali ini ga akan bohong lagi, percaya?<br>jadi ya perasaan amburadul, <br>demo selesai kembali normal ya bagus, tapi ya tikus tetap bisa jadi tikus<br>demo tidak selesai, korban jiwa akan nambah<br>tuhan tolong kami tuhann",0,pendapat pribadi pengen demo selesai sejujurnya rugi jurus dikeluarkan sosok dpr nonaktifkan tinggal dipindahin posisi beres tunjangan dicabut kemewahan absurd lihat jadwal dpr amp menteri negeri makan resto michelin star mewah mahal ntah percaya contoh kemewahan kemewahan absurd wakil kedepannya demo selesai presiden mendengarkan aspirasi percaya dibohongi sejuta kali kali bohong percaya perasaan amburadul demo selesai normal bagus tikus tikus demo selesai korban jiwa nambah tuhan tolong tuhann,4,0.24197613
